Hours Studies,Attendance,Sleep Hours,Parental Education,Extra Activities,Previous Score,Result (Pass/Fail)
7.0,92,6.9,Diploma,Yes,59,Pass
4.0,86,7.0,Diploma,No,45,Fail
9.2,74,5.1,Postgraduate,No,60,Pass
2.6,93,6.5,PhD,Yes,47,Fail
1.8,78,7.2,High School,No,76,Fail
8.6,52,5.3,Undergraduate,Yes,39,Fail
8.2,79,8.1,Diploma,No,46,Pass
2.2,52,9.0,Undergraduate,No,83,Fail
8.6,60,8.1,Postgraduate,No,69,Pass
2.6,91,6.9,Undergraduate,No,67,Pass
3.1,94,6.6,Undergraduate,No,63,Pass
5.4,63,8.4,Diploma,No,80,Pass
3.1,91,8.6,Postgraduate,Yes,89,Pass
0.8,79,4.9,Diploma,Yes,98,Fail
7.4,72,9.2,Undergraduate,No,99,Pass
9.8,54,8.5,Undergraduate,Yes,88,Pass
6.4,91,5.7,PhD,No,45,Pass
1.8,94,5.3,High School,Yes,83,Fail
3.6,70,6.7,Diploma,Yes,93,Pass
9.7,73,5.6,Postgraduate,No,60,Pass
4.6,53,4.7,Undergraduate,Yes,78,Fail
5.3,72,5.1,Diploma,No,52,Fail
8.7,63,7.1,Postgraduate,Yes,41,Pass
1.1,58,8.1,Undergraduate,Yes,48,Fail
9.6,94,6.3,Postgraduate,No,35,Pass
8.5,79,6.8,Diploma,Yes,63,Pass
6.5,62,6.0,Postgraduate,Yes,92,Pass
9.5,65,8.8,Postgraduate,Yes,83,Pass
5.5,50,6.9,Diploma,No,89,Pass
3.0,90,9.0,High School,No,37,Fail
2.5,72,8.7,Undergraduate,No,68,Fail
1.1,54,5.0,High School,No,94,Fail
1.9,78,5.2,Postgraduate,Yes,82,Fail
9.6,70,7.7,Diploma,Yes,39,Pass
7.4,84,7.7,Postgraduate,No,41,Pass
1.2,58,7.7,Undergraduate,Yes,44,Fail
8.3,97,6.9,High School,Yes,60,Pass
4.1,86,7.3,Undergraduate,Yes,72,Pass
1.0,69,8.3,High School,No,77,Fail
5.4,75,5.4,Postgraduate,Yes,90,Pass
8.0,76,4.6,High School,No,38,Fail
5.0,73,8.2,PhD,No,85,Pass
5.1,99,8.6,Diploma,Yes,67,Pass
2.3,55,8.2,Postgraduate,No,39,Fail
1.0,76,9.0,PhD,No,71,Fail
9.8,76,6.2,Undergraduate,Yes,95,Pass
1.7,81,7.9,Undergraduate,No,37,Fail
6.3,81,5.5,High School,No,66,Pass
2.9,64,5.6,Postgraduate,Yes,61,Fail
6.1,76,6.3,Undergraduate,No,59,Pass
9.1,67,4.9,Undergraduate,No,82,Pass
4.4,89,6.4,Diploma,No,50,Pass
5.2,61,9.0,Diploma,Yes,89,Pass
1.5,83,5.2,Postgraduate,Yes,54,Fail
8.7,55,6.1,Postgraduate,No,50,Pass
3.4,55,6.2,Undergraduate,Yes,92,Pass
3.3,64,5.8,Undergraduate,No,76,Fail
2.6,76,7.2,Postgraduate,Yes,57,Fail
3.0,99,7.5,PhD,No,94,Pass
8.2,60,8.8,Undergraduate,Yes,73,Pass
5.6,61,5.7,Undergraduate,Yes,44,Fail
2.4,61,7.6,Undergraduate,Yes,79,Fail
7.3,60,8.3,High School,Yes,55,Pass
5.0,55,8.5,Postgraduate,No,41,Fail
0.6,59,5.2,PhD,No,100,Fail
1.8,73,4.8,Undergraduate,Yes,60,Fail
8.5,86,7.2,High School,No,62,Pass
7.7,66,6.2,High School,No,85,Pass
1.6,85,8.2,Undergraduate,Yes,52,Fail
4.8,87,7.0,Diploma,No,80,Pass
5.8,93,5.8,Postgraduate,Yes,55,Pass
7.4,94,6.3,High School,Yes,75,Pass
8.6,75,7.4,High School,No,72,Pass
5.6,75,7.7,Postgraduate,No,79,Pass
5.5,93,8.8,Undergraduate,No,35,Pass
0.7,63,4.9,Undergraduate,Yes,78,Fail
1.3,75,8.2,Undergraduate,Yes,36,Fail
1.1,88,8.5,PhD,Yes,82,Pass
6.7,97,5.7,Postgraduate,No,55,Pass
4.3,75,4.5,Undergraduate,No,73,Fail
7.9,88,5.9,PhD,No,39,Pass
9.5,73,6.0,Postgraduate,No,57,Pass
8.6,82,4.7,Undergraduate,No,56,Pass
2.7,73,8.3,Diploma,Yes,100,Pass
2.8,57,6.0,Postgraduate,Yes,62,Fail
9.9,74,7.8,Diploma,Yes,80,Pass
4.2,86,6.1,Postgraduate,Yes,85,Pass
8.0,56,8.6,Undergraduate,No,41,Fail
3.1,67,7.2,Postgraduate,No,39,Fail
5.8,96,9.0,Postgraduate,No,47,Pass
4.5,86,8.0,Undergraduate,Yes,99,Pass
8.8,97,4.7,Diploma,No,96,Pass
1.5,92,6.6,Undergraduate,No,44,Fail
6.3,52,7.2,High School,Yes,82,Pass
6.8,91,6.1,PhD,No,79,Pass
4.6,66,4.9,Postgraduate,No,76,Fail
9.8,55,8.1,Diploma,Yes,37,Pass
8.9,82,7.5,PhD,No,64,Pass
4.7,83,9.0,High School,No,37,Fail
4.6,98,5.7,High School,Yes,39,Pass
7.2,58,4.8,Undergraduate,No,64,Fail
6.8,69,7.0,Postgraduate,No,53,Pass
1.5,72,8.3,High School,No,85,Fail
0.6,51,7.2,Diploma,No,85,Fail
2.9,90,6.6,High School,No,38,Fail
9.2,72,7.5,Undergraduate,Yes,75,Pass
5.0,94,6.0,Undergraduate,No,54,Pass
2.1,96,9.4,Postgraduate,Yes,43,Fail
5.4,85,5.1,Undergraduate,No,57,Pass
9.4,63,6.2,Diploma,Yes,99,Pass
5.3,71,6.9,Postgraduate,No,94,Pass
4.2,64,8.3,PhD,No,48,Fail
5.0,98,5.6,Undergraduate,No,75,Pass
8.7,96,7.1,Undergraduate,Yes,53,Pass
7.2,90,7.1,High School,No,74,Pass
8.6,58,8.4,Undergraduate,No,81,Pass
2.5,54,6.1,Undergraduate,Yes,76,Fail
6.8,55,6.5,Postgraduate,No,52,Pass
4.6,50,9.4,PhD,Yes,95,Pass
8.8,69,9.1,High School,Yes,68,Pass
4.1,56,8.5,Diploma,Yes,99,Pass
3.5,67,9.2,Diploma,No,72,Fail
8.9,87,7.5,Postgraduate,Yes,72,Pass
3.8,90,5.8,Postgraduate,Yes,44,Pass
6.0,70,5.0,Diploma,No,76,Pass
8.3,67,6.1,High School,Yes,46,Pass
7.2,79,4.9,Undergraduate,No,94,Pass
6.2,61,7.0,High School,Yes,77,Pass
4.5,88,5.0,Diploma,Yes,91,Pass
9.4,97,8.6,Undergraduate,Yes,92,Pass
5.7,88,9.3,Postgraduate,No,62,Pass
1.0,88,8.2,High School,Yes,52,Fail
3.6,90,9.4,Undergraduate,No,94,Pass
6.4,52,6.6,High School,Yes,66,Pass
3.4,79,5.0,PhD,Yes,74,Pass
6.6,54,9.1,Undergraduate,No,51,Fail
6.6,84,6.6,Undergraduate,No,46,Pass
6.1,94,4.9,Undergraduate,Yes,47,Pass
1.3,96,8.7,PhD,Yes,36,Fail
7.2,79,6.5,Postgraduate,Yes,63,Pass
4.0,78,8.2,Undergraduate,Yes,61,Pass
9.4,93,6.6,Undergraduate,No,100,Pass
3.6,54,7.8,High School,No,99,Fail
9.8,51,6.6,Undergraduate,Yes,70,Pass
3.1,53,6.2,High School,Yes,64,Fail
6.3,52,5.5,Postgraduate,Yes,49,Fail
0.7,57,4.8,Postgraduate,No,84,Fail
4.1,57,6.1,Diploma,Yes,82,Pass
5.6,64,7.7,Diploma,Yes,99,Pass
2.0,82,5.6,Diploma,Yes,44,Fail
9.8,66,6.0,Undergraduate,No,95,Pass
9.3,50,6.3,Diploma,No,47,Pass
8.1,58,5.4,Undergraduate,Yes,76,Pass
6.2,88,8.6,Undergraduate,No,72,Pass
1.0,99,6.6,Diploma,Yes,73,Pass
3.8,72,5.9,Undergraduate,No,57,Fail
7.0,79,8.8,Undergraduate,Yes,88,Pass
9.9,61,5.8,Diploma,Yes,80,Pass
3.1,69,8.1,Diploma,Yes,45,Fail
9.1,66,5.4,Undergraduate,Yes,57,Pass
9.2,59,9.3,Undergraduate,Yes,47,Pass
9.3,81,7.2,Postgraduate,Yes,92,Pass
8.8,87,5.4,High School,No,97,Pass
2.6,58,5.8,PhD,No,95,Fail
7.4,96,8.9,Diploma,Yes,66,Pass
3.4,61,5.3,Undergraduate,No,85,Fail
9.3,80,8.1,Postgraduate,Yes,73,Pass
5.2,90,8.7,High School,Yes,88,Pass
7.5,56,5.8,Postgraduate,Yes,51,Pass
3.9,85,6.0,Undergraduate,No,89,Pass
8.7,73,9.0,PhD,Yes,53,Pass
3.6,84,5.8,Undergraduate,No,55,Fail
9.8,70,8.4,Postgraduate,Yes,84,Pass
5.1,60,8.1,Undergraduate,Yes,54,Fail
8.0,57,4.7,Postgraduate,Yes,90,Pass
7.2,62,4.7,Postgraduate,Yes,68,Pass
1.1,98,9.4,Postgraduate,Yes,77,Pass
4.1,73,4.8,Undergraduate,No,42,Fail
1.6,97,8.8,Undergraduate,No,96,Pass
5.1,67,8.8,Postgraduate,Yes,35,Fail
8.2,86,6.2,Diploma,Yes,100,Pass
7.3,84,8.1,Undergraduate,No,88,Pass
8.0,60,7.4,Undergraduate,No,98,Pass
2.7,81,5.5,Undergraduate,Yes,89,Pass
7.6,88,6.4,Postgraduate,No,84,Pass
5.6,58,6.5,Postgraduate,No,59,Fail
6.9,89,7.5,Undergraduate,Yes,60,Pass
4.7,66,6.5,Undergraduate,Yes,99,Pass
4.8,60,8.9,Postgraduate,Yes,44,Fail
4.2,91,6.3,Diploma,Yes,48,Pass
5.6,94,8.4,Undergraduate,Yes,37,Pass
9.7,81,7.3,Undergraduate,Yes,40,Pass
3.8,70,8.3,Undergraduate,Yes,91,Pass
0.8,81,4.8,Postgraduate,Yes,43,Fail
3.2,63,9.4,Diploma,No,94,Pass
5.6,62,4.8,Diploma,No,97,Pass
8.5,88,7.9,Undergraduate,No,46,Pass
4.4,92,5.2,Postgraduate,Yes,49,Pass
7.2,95,6.2,High School,Yes,37,Pass
7.8,67,8.9,Undergraduate,Yes,37,Pass
8.8,88,8.7,Undergraduate,Yes,83,Pass
9.3,100,7.7,PhD,No,89,Pass
7.3,61,7.8,Diploma,Yes,47,Pass
5.0,71,8.6,Postgraduate,No,68,Pass
1.0,64,9.4,Diploma,No,94,Fail
7.7,96,5.2,Undergraduate,No,46,Pass
2.0,57,6.6,High School,No,81,Fail
2.9,87,5.8,Postgraduate,Yes,55,Pass
6.6,58,8.1,High School,Yes,63,Pass
4.3,52,9.1,High School,No,65,Fail
4.4,55,8.1,Postgraduate,No,80,Pass
5.6,95,6.8,Postgraduate,No,68,Pass
8.2,61,7.5,Diploma,No,71,Pass
7.4,60,8.3,Postgraduate,No,40,Pass
3.0,79,4.8,Undergraduate,Yes,49,Fail
9.3,97,8.9,Undergraduate,No,55,Pass
3.3,90,5.2,Undergraduate,Yes,51,Fail
7.0,91,5.7,Undergraduate,Yes,40,Pass
2.9,74,9.0,Undergraduate,Yes,83,Pass
6.9,74,9.4,Postgraduate,Yes,49,Pass
4.4,67,6.9,Undergraduate,No,73,Pass
3.4,86,4.6,Postgraduate,Yes,47,Fail
4.4,93,5.0,High School,No,59,Fail
2.7,99,5.8,Undergraduate,No,59,Pass
3.6,63,9.1,Diploma,No,55,Fail
8.7,73,5.0,Diploma,Yes,50,Pass
8.5,97,8.6,Diploma,No,35,Pass
8.6,56,5.2,Postgraduate,Yes,68,Pass
0.7,94,5.5,Diploma,No,36,Fail
4.6,83,9.4,High School,Yes,43,Fail
5.0,56,6.1,High School,No,72,Fail
9.1,64,8.0,Undergraduate,No,87,Pass
5.0,55,9.0,High School,Yes,39,Fail
8.3,97,6.8,Undergraduate,No,96,Pass
6.3,93,7.4,High School,No,64,Pass
9.4,60,7.5,PhD,No,40,Pass
5.4,81,5.9,Diploma,Yes,36,Pass
1.0,99,8.1,PhD,Yes,56,Fail
1.3,96,8.8,High School,Yes,66,Fail
6.3,55,8.8,PhD,No,54,Fail
1.1,66,5.3,High School,Yes,35,Fail
2.1,60,5.2,PhD,No,71,Fail
6.6,93,8.2,Postgraduate,No,36,Pass
8.0,84,7.7,Undergraduate,No,64,Pass
8.0,73,6.1,Undergraduate,No,98,Pass
7.8,67,4.6,Postgraduate,Yes,37,Pass
3.0,55,5.5,Postgraduate,Yes,59,Fail
6.4,70,5.5,Undergraduate,No,79,Pass
6.4,90,8.2,Undergraduate,Yes,55,Pass
7.3,50,9.3,Diploma,No,53,Fail
4.2,52,5.5,PhD,No,46,Fail
8.6,75,9.3,PhD,No,89,Pass
7.4,98,6.2,Undergraduate,No,79,Pass
4.9,91,8.1,Undergraduate,No,52,Pass
2.4,84,7.0,Diploma,No,88,Pass
3.8,79,5.2,Diploma,No,73,Fail
6.5,55,7.4,PhD,Yes,51,Pass
8.4,78,7.2,PhD,Yes,91,Pass
8.7,93,7.6,Undergraduate,No,52,Pass
1.7,78,8.5,Postgraduate,No,63,Fail
2.4,71,8.0,Undergraduate,Yes,41,Fail
5.1,54,7.2,Diploma,No,63,Fail
7.7,83,7.8,Undergraduate,No,60,Pass
7.7,72,6.5,Undergraduate,Yes,75,Pass
3.5,95,9.4,Undergraduate,Yes,92,Pass
6.9,100,8.3,Diploma,Yes,99,Pass
7.0,64,6.6,Postgraduate,Yes,44,Pass
4.9,99,8.2,Undergraduate,No,53,Pass
3.6,88,8.3,Diploma,No,53,Fail
2.2,72,7.5,Diploma,No,80,Fail
5.2,62,5.4,Undergraduate,Yes,41,Fail
4.5,79,5.7,Undergraduate,No,81,Pass
4.3,56,7.9,PhD,No,66,Fail
9.4,73,6.8,Undergraduate,Yes,89,Pass
9.1,86,6.4,Diploma,Yes,44,Pass
1.0,68,5.2,Postgraduate,Yes,48,Fail
3.6,99,5.1,Diploma,No,61,Pass
5.0,57,4.9,Undergraduate,No,95,Pass
2.8,79,8.0,High School,No,58,Fail
3.7,65,5.8,Postgraduate,No,54,Fail
6.2,72,7.1,PhD,No,90,Pass
6.1,73,6.4,PhD,Yes,70,Pass
2.6,70,7.6,Undergraduate,No,88,Pass
6.2,64,4.6,Postgraduate,Yes,92,Pass
8.5,60,4.9,Postgraduate,No,45,Pass
7.3,87,5.3,Undergraduate,Yes,98,Pass
3.0,83,5.2,High School,No,49,Fail
2.2,88,8.1,Diploma,No,58,Fail
8.0,96,7.8,Undergraduate,Yes,84,Pass
0.5,75,8.1,Postgraduate,Yes,82,Fail
9.8,97,6.3,PhD,No,97,Pass
3.0,56,6.4,High School,Yes,37,Fail
8.2,94,8.6,High School,Yes,60,Pass
4.4,65,6.9,Diploma,No,41,Fail
6.8,68,4.9,Undergraduate,No,57,Fail
8.8,80,8.1,Undergraduate,Yes,89,Pass
0.6,52,7.9,Diploma,No,60,Fail
9.8,73,6.0,Diploma,No,38,Pass
1.5,85,4.8,High School,No,45,Fail
3.8,90,8.7,Diploma,Yes,55,Pass
9.3,69,5.2,Postgraduate,No,76,Pass
2.6,56,8.8,Diploma,No,69,Fail
9.8,64,5.0,PhD,No,82,Pass
5.1,71,8.8,Postgraduate,No,75,Pass
1.5,83,5.8,PhD,Yes,82,Pass
7.3,55,5.2,PhD,Yes,94,Pass
8.0,73,4.8,Undergraduate,Yes,37,Pass
3.4,82,8.4,High School,Yes,98,Pass
2.8,95,6.8,Postgraduate,Yes,96,Pass
7.0,50,5.9,Undergraduate,No,100,Pass
2.7,65,5.8,Diploma,Yes,47,Fail
4.4,84,5.3,PhD,No,76,Pass
0.8,55,8.3,Undergraduate,No,80,Fail
1.3,99,7.5,Undergraduate,Yes,51,Fail
5.9,53,4.9,Postgraduate,No,96,Pass
6.2,59,7.7,Undergraduate,No,48,Fail
4.4,99,5.3,High School,No,71,Pass
5.8,90,6.6,Postgraduate,No,92,Pass
6.5,69,4.5,Postgraduate,Yes,91,Pass
4.7,62,9.2,High School,No,52,Fail
5.9,89,9.0,Postgraduate,Yes,69,Pass
1.5,85,6.0,Postgraduate,No,80,Pass
4.7,89,6.2,Postgraduate,No,91,Pass
9.0,56,8.5,High School,No,37,Pass
4.6,69,8.2,Undergraduate,Yes,61,Pass
3.4,58,5.9,Postgraduate,Yes,69,Fail
7.0,56,7.1,Diploma,No,70,Pass
4.0,66,9.0,Postgraduate,Yes,56,Fail
2.5,62,8.2,Postgraduate,Yes,46,Fail
2.1,51,6.2,Undergraduate,Yes,65,Fail
3.4,66,4.9,High School,No,91,Fail
5.4,91,6.0,Undergraduate,No,76,Pass
4.7,78,5.5,Postgraduate,No,51,Pass
7.8,98,6.0,Undergraduate,No,72,Pass
5.4,51,8.5,High School,No,91,Pass
2.4,99,8.7,Diploma,Yes,47,Fail
3.7,74,6.5,Undergraduate,No,59,Fail
5.1,50,8.7,Diploma,Yes,43,Fail
8.2,90,5.0,Undergraduate,Yes,56,Pass
2.0,76,6.0,Postgraduate,Yes,42,Fail
2.1,76,8.8,Postgraduate,No,98,Pass
4.7,56,5.5,Diploma,No,98,Pass
6.9,51,5.2,Undergraduate,Yes,43,Fail
1.3,97,9.3,High School,Yes,41,Fail
5.5,88,6.9,Postgraduate,Yes,88,Pass
4.6,58,4.6,Undergraduate,No,36,Fail
1.4,80,9.3,Undergraduate,No,37,Fail
5.8,73,7.3,High School,No,51,Fail
8.2,54,8.9,Postgraduate,Yes,86,Pass
1.4,66,6.8,Undergraduate,Yes,91,Fail
3.4,94,7.5,Undergraduate,Yes,88,Pass
2.4,63,9.2,Diploma,No,98,Fail
5.4,95,6.1,Undergraduate,Yes,58,Pass
7.2,50,5.9,Undergraduate,Yes,69,Pass
0.9,51,9.2,Diploma,No,35,Fail
7.0,72,6.0,Undergraduate,No,99,Pass
5.2,94,7.7,High School,Yes,84,Pass
9.2,96,7.6,PhD,Yes,50,Pass
5.6,54,6.7,Undergraduate,No,74,Pass
4.9,96,8.0,Postgraduate,Yes,77,Pass
3.4,95,8.8,Postgraduate,No,71,Pass
8.6,76,4.7,Postgraduate,No,40,Pass
9.8,53,6.6,Postgraduate,Yes,61,Pass
6.9,89,7.3,PhD,Yes,40,Pass
1.2,100,8.3,Diploma,No,53,Fail
6.8,93,7.1,Undergraduate,No,73,Pass
4.1,71,9.3,Postgraduate,No,48,Fail
4.0,67,8.3,Diploma,No,94,Pass
8.3,66,8.9,Postgraduate,Yes,74,Pass
1.6,98,8.7,Postgraduate,No,83,Pass
3.4,60,8.2,PhD,Yes,58,Fail
7.1,96,9.0,PhD,Yes,37,Pass
5.6,70,7.2,Diploma,Yes,42,Fail
6.3,57,7.4,Undergraduate,No,46,Fail
6.9,53,6.4,Postgraduate,Yes,98,Pass
4.7,80,5.3,Diploma,No,44,Fail
9.2,75,6.8,Postgraduate,No,77,Pass
2.6,83,8.5,Postgraduate,Yes,74,Pass
5.6,93,8.5,Diploma,Yes,44,Pass
2.3,90,7.8,Postgraduate,Yes,87,Pass
2.6,61,5.7,Undergraduate,No,73,Fail
9.6,77,5.9,High School,Yes,71,Pass
8.3,100,9.3,Diploma,Yes,71,Pass
3.6,89,9.3,High School,Yes,62,Pass
7.1,74,5.4,PhD,No,53,Pass
9.2,94,7.7,Undergraduate,Yes,81,Pass
8.2,85,6.8,Undergraduate,Yes,80,Pass
4.8,90,5.0,Undergraduate,No,66,Pass
5.3,98,5.7,Postgraduate,No,91,Pass
9.2,55,7.9,Undergraduate,No,48,Pass
5.8,71,4.8,Postgraduate,No,38,Fail
9.0,66,6.0,PhD,Yes,100,Pass
6.3,53,8.2,High School,No,64,Fail
6.0,99,5.5,Undergraduate,Yes,45,Pass
4.9,100,9.3,Diploma,Yes,64,Pass
7.9,91,7.7,Diploma,No,90,Pass
4.5,78,8.9,Undergraduate,Yes,39,Fail
9.6,66,7.8,Postgraduate,Yes,75,Pass
8.7,100,5.5,High School,Yes,55,Pass
6.2,70,6.4,Undergraduate,Yes,74,Pass
5.1,97,4.6,Postgraduate,No,38,Pass
2.3,91,5.5,Undergraduate,No,83,Pass
2.2,77,5.8,Diploma,Yes,53,Fail
2.0,53,7.3,Undergraduate,Yes,52,Fail
2.8,61,8.9,Postgraduate,No,99,Pass
3.9,59,9.2,Undergraduate,Yes,50,Fail
9.8,66,7.5,PhD,No,70,Pass
0.8,55,4.7,Diploma,Yes,45,Fail
8.6,79,7.7,Undergraduate,No,77,Pass
1.8,69,8.4,High School,No,48,Fail
1.5,95,8.8,Diploma,No,48,Fail
6.2,54,8.0,Undergraduate,Yes,81,Pass
8.3,90,8.5,Undergraduate,Yes,100,Pass
4.6,92,8.8,Postgraduate,Yes,39,Pass
6.7,92,7.7,High School,Yes,36,Pass
2.0,66,8.8,Undergraduate,No,51,Fail
1.5,98,5.9,High School,No,43,Fail
5.8,69,5.0,Postgraduate,Yes,35,Fail
4.7,62,7.7,Undergraduate,Yes,83,Pass
6.0,51,7.5,Undergraduate,Yes,71,Pass
6.2,66,5.3,Undergraduate,Yes,58,Fail
2.0,97,9.1,PhD,No,38,Fail
6.8,92,8.4,Postgraduate,No,49,Pass
6.9,50,7.8,PhD,Yes,84,Pass
3.3,53,5.3,Undergraduate,Yes,58,Fail
7.7,78,5.9,Undergraduate,Yes,86,Pass
6.1,69,8.5,Undergraduate,Yes,90,Pass
3.8,87,5.8,Undergraduate,No,54,Fail
9.8,51,4.7,Diploma,Yes,56,Pass
3.7,94,6.5,Undergraduate,No,45,Fail
2.6,54,6.9,Undergraduate,Yes,57,Fail
4.2,96,6.0,PhD,No,62,Pass
0.6,96,7.3,High School,No,94,Pass
9.4,95,5.9,Diploma,No,89,Pass
1.8,61,4.6,Undergraduate,Yes,43,Fail
3.3,77,8.2,Undergraduate,Yes,96,Pass
3.8,73,5.1,Postgraduate,No,36,Fail
4.5,85,4.8,Postgraduate,Yes,47,Fail
8.7,53,5.5,Diploma,Yes,74,Pass
6.1,75,4.9,Diploma,No,66,Pass
1.8,89,7.4,Undergraduate,No,84,Pass
8.5,92,5.6,Undergraduate,No,50,Pass
0.6,57,8.0,PhD,No,91,Fail
4.0,80,8.3,Undergraduate,No,69,Pass
3.0,51,6.7,PhD,Yes,81,Fail
1.7,87,7.0,High School,No,84,Fail
1.4,59,8.7,Undergraduate,No,98,Fail
3.0,90,6.8,Diploma,No,71,Pass
5.3,75,9.1,Diploma,No,39,Fail
2.7,75,7.5,Diploma,No,83,Pass
5.0,57,5.4,High School,Yes,71,Fail
5.5,68,5.0,High School,No,48,Fail
7.1,58,8.1,Diploma,No,45,Fail
4.2,67,4.9,Undergraduate,Yes,79,Fail
7.2,60,6.8,Undergraduate,Yes,73,Pass
9.1,100,7.5,PhD,Yes,57,Pass
8.2,60,7.1,Undergraduate,No,39,Pass
5.6,77,8.4,PhD,Yes,38,Pass
3.4,92,7.2,Diploma,No,95,Pass
2.2,80,6.4,High School,Yes,42,Fail
6.3,52,7.5,Undergraduate,No,84,Pass
9.9,71,9.5,PhD,No,77,Pass
4.0,74,7.4,Postgraduate,Yes,78,Pass
3.6,65,7.9,Postgraduate,Yes,80,Pass
4.2,52,6.8,Postgraduate,Yes,74,Fail
7.5,94,7.7,High School,Yes,65,Pass
6.7,92,6.2,Postgraduate,Yes,37,Pass
3.4,80,8.2,Postgraduate,Yes,91,Pass
6.3,91,6.1,Undergraduate,Yes,43,Pass
6.1,80,8.7,Diploma,Yes,50,Pass
7.9,91,6.9,Postgraduate,No,67,Pass
6.8,75,6.8,Undergraduate,Yes,84,Pass
3.8,90,7.4,Postgraduate,Yes,59,Pass
7.1,56,5.8,Postgraduate,No,97,Pass
5.7,70,4.6,Postgraduate,Yes,89,Pass
2.1,85,4.5,Undergraduate,No,52,Fail
1.5,64,8.4,Undergraduate,No,77,Fail
1.9,75,4.7,Undergraduate,No,69,Fail
2.2,75,4.9,Diploma,No,77,Fail
8.8,65,8.3,PhD,No,87,Pass
4.8,78,6.9,PhD,Yes,57,Pass
3.9,63,8.6,Diploma,Yes,52,Fail
3.3,67,6.5,Undergraduate,No,75,Fail
3.6,59,8.4,PhD,No,98,Pass
6.4,50,5.5,Diploma,No,74,Pass
6.6,97,9.4,Postgraduate,Yes,88,Pass
2.1,53,7.4,Postgraduate,No,80,Fail
4.1,99,8.5,Undergraduate,Yes,50,Pass
1.2,59,8.0,Diploma,No,62,Fail
9.9,88,5.3,Diploma,No,71,Pass
6.9,51,8.7,Postgraduate,Yes,64,Pass
5.5,86,4.8,Undergraduate,No,87,Pass
1.1,63,6.5,Undergraduate,Yes,80,Fail
3.4,60,8.6,Diploma,No,89,Fail
8.7,91,8.3,Undergraduate,Yes,72,Pass
2.2,61,9.2,High School,No,75,Fail
2.0,58,6.4,Undergraduate,Yes,59,Fail
3.5,65,8.6,Undergraduate,Yes,69,Fail
9.6,79,7.8,Diploma,No,66,Pass
2.1,92,6.4,Undergraduate,No,93,Pass
9.4,69,7.7,Postgraduate,Yes,41,Pass
1.4,73,6.6,High School,Yes,35,Fail
8.8,60,6.5,Undergraduate,No,43,Pass
9.9,64,8.7,Undergraduate,Yes,51,Pass
1.6,69,7.8,Diploma,No,53,Fail
1.6,93,8.5,Diploma,Yes,81,Pass
2.8,75,8.7,Undergraduate,No,68,Fail
7.1,68,8.2,Postgraduate,No,77,Pass
5.1,88,6.1,High School,No,35,Fail
7.6,71,7.1,Undergraduate,No,72,Pass
9.2,79,5.5,Undergraduate,No,56,Pass
8.4,96,8.8,Undergraduate,Yes,81,Pass
9.9,79,6.4,Undergraduate,No,95,Pass
3.3,78,8.5,PhD,Yes,55,Fail
8.8,84,6.0,Postgraduate,Yes,91,Pass
4.7,58,6.8,High School,Yes,85,Pass
2.7,95,9.2,Diploma,Yes,97,Pass
1.7,89,8.9,High School,Yes,78,Pass
2.9,53,8.5,PhD,No,75,Fail
5.3,56,6.1,Undergraduate,Yes,35,Fail
6.4,71,8.2,High School,Yes,42,Fail
8.4,92,6.5,Undergraduate,No,95,Pass
9.8,52,5.5,Diploma,No,38,Pass
7.2,50,8.4,Diploma,Yes,84,Pass
6.1,79,9.0,Diploma,No,71,Pass
6.9,76,5.3,Diploma,Yes,58,Pass
8.1,65,7.5,Diploma,No,47,Pass
9.1,56,9.4,Diploma,Yes,98,Pass
9.5,100,5.0,Undergraduate,No,97,Pass
1.6,90,7.9,Undergraduate,No,92,Pass
0.9,82,6.3,Undergraduate,No,51,Fail
5.7,76,7.1,High School,No,83,Pass
6.8,97,5.6,Diploma,No,82,Pass
4.8,96,5.5,Undergraduate,No,59,Pass
5.3,71,4.9,Diploma,Yes,82,Pass
4.8,54,6.4,Postgraduate,Yes,82,Pass
4.6,66,6.2,Postgraduate,No,82,Pass
6.5,54,5.5,High School,Yes,40,Fail
9.1,57,5.4,Postgraduate,No,76,Pass
5.2,89,5.7,High School,No,88,Pass
7.8,54,7.6,Undergraduate,Yes,40,Pass
4.3,56,6.9,High School,Yes,43,Fail
3.2,79,5.7,Postgraduate,Yes,63,Pass
4.1,71,8.2,Undergraduate,Yes,46,Fail
8.2,90,8.2,Diploma,No,94,Pass
9.8,89,5.4,Undergraduate,No,94,Pass
7.4,78,4.9,Diploma,No,72,Pass
0.7,97,8.1,Undergraduate,Yes,81,Pass
0.8,76,6.5,Undergraduate,No,96,Fail
4.5,98,6.5,Undergraduate,No,93,Pass
5.7,100,6.5,Undergraduate,No,68,Pass
4.1,97,8.2,Undergraduate,No,42,Pass
4.3,53,7.8,Postgraduate,Yes,95,Pass
2.6,52,8.4,PhD,Yes,56,Fail
8.0,82,4.7,High School,Yes,75,Pass
6.3,53,4.7,Undergraduate,Yes,47,Fail
0.6,74,7.8,Undergraduate,Yes,89,Fail
1.9,74,6.2,Diploma,No,45,Fail
8.0,88,4.8,Diploma,Yes,69,Pass
4.7,62,5.9,Postgraduate,No,94,Pass
6.0,53,4.9,High School,No,35,Fail
4.2,77,5.7,Undergraduate,Yes,77,Pass
9.1,59,7.7,Postgraduate,Yes,67,Pass
